Station Name: GURTEEN,,,,,,,,,,,,,,,,
Station Height: 75 M ,,,,,,,,,,,,,,,,
Latitude:53.035  ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
date:  -  00 to 00 utc,,,,,,,,,,,,,,,,
rain:  -  Precipitation Amount (mm),,,,,,,,,,,,,,,,
"maxtp: -  Maximum Air Temperature (C)	  ",,,,,,,,,,,,,,,,
mintp: -  Minimum  Air Temperature (C),,,,,,,,,,,,,,,,
gmin:  -  09utc Grass Minimum Temperature (C),,,,,,,,,,,,,,,,
"soil:  -  Mean 10cm soil temperature (C)	",,,,,,,,,,,,,,,,
cbl:   -  Mean CBL Pressure (hpa),,,,,,,,,,,,,,,,
wdsp:  -  Mean Wind Speed (kt),,,,,,,,,,,,,,,,
"hm:    -  Highest ten minute mean wind speed (kt)		                 ",,,,,,,,,,,,,,,,
ddhm:  -  Wind Direction at max 10 min mean (deg)                  ,,,,,,,,,,,,,,,,
hg:    -  Highest Gust (kt),,,,,,,,,,,,,,,,
pe:    -  Potential Evapotranspiration (mm)  ,,,,,,,,,,,,,,,,
evap:  -  Evaporation (mm),,,,,,,,,,,,,,,,
smd_wd:-  Soil Moisture Deficits(mm) well drained,,,,,,,,,,,,,,,,
smd_md:-  Soil Moisture Deficits(mm) moderately drained,,,,,,,,,,,,,,,,
smd_pd:-  Soil Moisture Deficits(mm) poorly drained,,,,,,,,,,,,,,,,
glorad:-  Global Radiation (J/cm sq.),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
date,maxtp,mintp,gmin,rain,cbl,wdsp,hm,ddhm,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
18-Mar-18,1.6,-2.9,-4.2,0.9,1006.7,12.4,20,70,29,2.674,0.7,1.2,0.1,0.1,-8.5,429
19-Mar-18,6.3,-3.2,-0.7,0,1014.5,9.7,18,50,27,2.945,1.4,2.1,1.5,1.5,-6.7,1094
20-Mar-18,8.9,-5.6,-10.7,0,1023.5,3.1,6,280,9,3.48,1.3,2,2.8,2.8,-5,1663
21-Mar-18,10.1,-1.5,-7.1,0,1020.9,7.4,14,240,19,4.15,1.1,1.6,3.9,3.9,-3.6,648
22-Mar-18,9.8,2.3,-2.1,4.6,1001.1,12.3,20,150,29,5.185,0.7,1.1,0,0,-7.4,450
23-Mar-18,9,5.2,3.9,4.3,986.7,7.8,16,230,25,6.776,1.1,1.6,0,-3.2,-10,856
24-Mar-18,10.9,0.4,-3.2,0.4,995.1,5.1,11,290,16,6.914,1.4,2.1,1,1,-8.5,1442
25-Mar-18,10.9,0.4,-3.3,0,1004.4,5.1,9,260,14,6.25,1.4,2,2.4,2.4,-6.7,1292
26-Mar-18,10.5,1,-3.7,3.9,1001.9,8.3,12,140,19,5.953,0.7,1.1,0,-0.9,-9.6,642
27-Mar-18,10.6,2.4,5.4,1.2,996.5,12.5,23,260,30,7.724,0.9,1.8,0,-0.3,-9.4,1258
28-Mar-18,8.8,2.1,-0.5,4.6,993.5,7.9,19,280,27,6.621,1.5,2.3,0,-3.1,-10,1385
29-Mar-18,8.8,0.8,-1.9,3,986.9,6.8,11,120,15,6.265,1.3,2,0,-1.7,-10,1297
30-Mar-18,7.1,1.8,1,0.2,989.4,5.8,11,30,19,6.247,0.9,1.2,0.7,0.7,-8.8,610
31-Mar-18,8.5,1,-1.1,1.2,997.9,5.6,10,10,15,5.955,1.1,1.6,0.6,0.6,-8.5,777
01-Apr-18,7.5,-1.5,-6.5,1.6,997.1,8.5,16,100,24,5.172,1.1,1.7,0.1,0.1,-8.6,830
02-Apr-18,7.2,1.8,1.2,8.2,984.3,9.5,15,50,21,5.503,0.6,1,0,-7.5,-10,471
03-Apr-18,11.8,2,5.1,1.8,977,7.4,19,200,27,7.434,1.1,1.7,0,-0.7,-10,953
04-Apr-18,8.8,-2.2,-1.9,0.1,990.6,10.1,18,350,29,6.577,1.2,1.9,1.1,1.1,-8.4,1145
05-Apr-18,9.3,-4,-9.6,1.5,998.5,12.4,25,140,33,4.826,1,1.7,0.5,0.5,-8.5,1112
06-Apr-18,12.8,7.5,6.6,6.2,988.7,14.9,26,160,35,7.663,1.6,2.6,0,-4,-10,1055
07-Apr-18,13.3,5.9,1.6,5.9,995.1,5.2,14,230,21,8.454,1.4,1.9,0,-4.5,-10,961
08-Apr-18,12.3,4,-1.5,2.4,999,5.9,10,150,14,8.392,1.2,1.8,0,-1.2,-10,960
09-Apr-18,12.7,6,2.6,0,994.9,8.2,17,170,23,9.267,1.6,2.3,1.6,1.6,-7.9,1170
10-Apr-18,10.3,5.5,0.9,0.1,994.9,9.5,16,40,22,8.578,1,1.5,2.5,2.5,-6.6,579
11-Apr-18,10.3,6.6,6.5,0,999.1,7.5,13,40,19,8.589,0.9,1.3,3.4,3.4,-5.3,531
12-Apr-18,11.2,7.2,7,0,996.3,5.9,10,40,14,9.042,1.1,1.6,4.5,4.5,-3.9,645
13-Apr-18,13.4,6.3,5.5,0,998.5,3.4,10,170,13,9.852,1.5,2.1,6,6,-2.2,1040
14-Apr-18,12.8,5.6,1.2,0,998.8,11.8,19,150,26,9.443,1.4,2,7.2,7.2,-0.7,767
15-Apr-18,13.4,8.7,8.1,3.3,990.8,14.6,23,120,31,10.127,1.6,2.6,5.4,5.4,-2.4,1157
16-Apr-18,11.3,5.6,3.9,5.9,989.8,18.8,28,150,41,9.38,0.9,1.6,0.4,0.4,-7.3,618
17-Apr-18,15.8,10.2,8.5,5,994.8,17.5,24,180,39,10.585,2.4,3.8,0,-2.3,-9.6,1557
18-Apr-18,17.2,11.1,9.8,0,1006,15.1,29,160,40,11.415,2.4,3.7,2.4,2.4,-6.7,1459
19-Apr-18,17.6,6.3,10.3,0,1012,6.9,13,170,16,12.618,2.2,3.2,4.6,4.6,-4.1,1617
20-Apr-18,15.8,3.6,-1,0,1015.7,6,12,240,16,11.873,2.6,3.8,7.1,7.1,-1.3,2232
21-Apr-18,18.4,1.8,-2.1,0,1007.1,6.9,13,180,20,11.73,3,4.4,10,10,1.8,2394
22-Apr-18,12.5,8,7.3,2.5,1000.3,11.2,18,240,25,11.515,1.9,3,9.2,9.2,1.3,1477
23-Apr-18,13.9,7.8,6.8,0.4,1002.6,11.3,20,260,27,10.655,1.4,2.1,10.1,10.1,2.2,884
24-Apr-18,10.8,6.5,6.2,11,1001.5,8.1,16,250,23,10.315,1.2,1.7,0.2,0.2,-7.6,736
25-Apr-18,12,5.6,4,4.2,1001.8,12.7,24,260,36,9.485,2,3.3,0,-2,-9.4,1588
26-Apr-18,11.9,5.4,3.4,1,1003.8,9.9,19,270,28,9.63,2.3,3.6,1.3,1.3,-7.6,1975
27-Apr-18,12,4.1,3.7,0.1,1001,5.1,12,40,17,9.865,1.9,2.6,3.1,3.1,-5.4,1294
28-Apr-18,13.1,1.5,-0.3,0,1004.3,3.1,10,230,17,10.635,2.6,3.6,5.6,5.6,-2.6,2190
29-Apr-18,12.6,-0.6,-3.2,0,1006.8,4.7,15,40,20,10.247,2,2.9,7.5,7.5,-0.4,1772
30-Apr-18,13.4,-1.7,-4.3,0,1004.1,3.5,10,240,14,10.189,2.1,3,9.5,9.5,1.7,1859
01-May-18,11.1,2.9,-1.9,5.9,992.8,11.2,21,180,31,9.48,0.9,1.5,4.4,4.4,-3.3,691
02-May-18,12.1,5.4,4.3,0.6,997,11.5,21,270,30,10.27,2.4,3.9,6.1,6.1,-1.4,2127
03-May-18,13,6.4,2.7,2.1,1007.1,9,15,210,22,10.025,1.2,1.8,5.1,5.1,-2.2,832
04-May-18,19.1,7.4,8.4,0,1012,6.3,12,280,19,12.373,2.5,3.5,7.5,7.5,0.4,1716
05-May-18,19.4,6,3.5,0,1014.4,5.5,11,240,15,13.485,2.8,3.9,10.1,10.1,3.2,2055
06-May-18,20.8,3.2,0.6,0,1012.5,5.2,13,210,17,13.927,3.3,4.6,13.1,13.1,6.5,2501
07-May-18,17.2,10.6,9.8,0,1006,5.3,11,170,15,14.655,2.1,2.9,15,15,8.6,1335
08-May-18,14.9,5.8,10.7,0.8,999.8,10.8,18,260,27,14.042,2.3,3.8,16.2,16.2,10.2,2026
09-May-18,11.7,5.7,1.6,3.3,996.6,11.3,18,230,26,11.605,1.5,2.4,14.2,14.2,8.4,1008
10-May-18,13.9,4,2.4,0.1,1002.6,9.6,15,150,21,11.41,2.9,4.5,16.6,16.6,11.2,2288
11-May-18,13,4.3,5.3,6.9,996.6,11.8,25,150,36,11.325,2.1,3.4,11.5,11.5,6.4,1573
12-May-18,14.2,1.2,-2.4,0,1002.9,4,9,180,15,11.335,2.4,3.4,13.7,13.7,8.8,1909
13-May-18,15.8,3.3,-1.1,0,1006.8,6.9,11,190,15,11.767,2.7,4,16.1,16.1,11.5,2064
14-May-18,15.9,7.8,7.2,0,1011.8,5,10,160,15,12.882,1.8,2.5,17.6,17.6,13.3,1081
15-May-18,15.5,5.1,2.4,0.3,1017.6,6.4,14,350,21,12.79,1.5,2.1,18.6,18.6,14.5,902
16-May-18,16.2,2.7,-0.6,0,1021.9,6.8,12,20,20,12.475,3.5,5.1,21.5,21.5,17.8,2809
17-May-18,16.8,3.5,-0.7,0,1018.8,5,9,130,14,12.895,2.5,3.4,23.5,23.5,20.1,1688
18-May-18,18.3,5.5,1.9,0,1015.4,4.1,10,190,15,13.78,2.8,3.8,25.7,25.7,22.6,1906
19-May-18,19.9,5.8,2,0,1011.2,9.9,18,170,24,14.13,3.6,5.2,28.4,28.4,25.8,2338
20-May-18,17,11.3,10.9,4.9,1007.6,10.8,16,160,22,13.995,1.8,2.5,24.8,24.8,22.3,821
21-May-18,12,7.2,10.9,18.3,1010.3,7.5,12,330,21,13.085,1,1.4,7.3,7.3,4.9,605
22-May-18,16.4,3.4,0.8,0,1014.2,4.6,8,50,15,12.847,2.9,4,10,10,7.7,2293
23-May-18,21.9,4.9,0.5,0,1014.7,3.7,9,110,15,15.1,3.7,5.1,13.4,13.4,11.5,2601
24-May-18,20.2,6.8,1.8,0.2,1013.5,4.1,9,50,13,15.53,2.7,3.6,15.5,15.5,13.9,1644
25-May-18,22.2,11.5,10.4,0,1014.3,7.6,14,20,22,16.452,4.3,6,19.2,19.2,18,2720
26-May-18,20.4,11.1,10.1,0.3,1012.3,8.6,15,40,22,15.93,2.8,3.8,21.2,21.2,20.3,1425
27-May-18,20.2,11.4,10.7,3.2,1007.8,8.2,16,40,23,15.86,2.7,3.8,20.2,20.2,19.6,1590
28-May-18,23.1,9.8,6.9,0,1010.8,2.7,8,60,11,17.435,3.2,4.2,22.8,22.8,22.5,1988
29-May-18,23.3,10.1,5.6,0,1010.1,6.4,14,50,20,18.165,4.1,5.7,26.1,26.1,26.1,2727
30-May-18,22,9.6,5.3,0,1005.7,5.9,10,30,15,18.485,4.1,5.7,29.2,29.2,29.5,2816
31-May-18,23,11.2,7.5,0,1005.3,4.2,9,110,13,19.478,3.7,5,31.9,31.9,32.5,2368
01-Jun-18,22.3,14.6,13.2,1.8,1007.7,4.5,8,300,11,19.54,2.9,3.8,32.2,32.2,32.9,1600
02-Jun-18,19.7,13.1,13.6,2,1008.2,4.2,11,150,15,19.097,2.7,3.6,32.1,32.1,33,1645
03-Jun-18,22.3,11.9,9.9,0,1009.8,3.4,7,140,10,19.68,4,5.3,34.9,34.9,36.1,2548
04-Jun-18,21.8,10.3,6,0.1,1009.4,3.3,8,30,13,19.335,2.8,3.7,36.7,36.7,38.1,1646
05-Jun-18,21.1,11.3,7.9,0.1,1008.9,4.8,9,50,14,19.548,3.5,4.8,39,39,40.5,2357
06-Jun-18,23.6,8.2,4.2,0,1007.4,3.8,9,40,13,20.237,4.2,5.7,41.7,41.7,43.5,2738
07-Jun-18,23.7,10.2,6.3,0,1008.2,4.9,12,40,19,20.663,4.6,6.1,44.6,44.6,46.5,2845
08-Jun-18,24.7,9.9,5.9,7.4,1007.8,3.5,14,290,19,20.425,3.4,4.5,39.2,39.2,41.3,1942
09-Jun-18,21.7,10.6,7.3,0,1006.8,3.4,9,310,14,19.483,3,4,41.2,41.2,43.4,1877
10-Jun-18,19,10.7,7.4,0,1007.4,4,8,330,12,19.16,2.1,2.8,42.5,42.5,44.8,1231
11-Jun-18,17.5,12.5,10.6,0,1009.6,6,11,310,15,18.228,2.4,3.2,44,44,46.4,1251
12-Jun-18,17.2,11.1,11.7,0.6,1012,5.1,9,350,13,17.47,2.3,3,44.8,44.8,47.2,1240
13-Jun-18,17.1,8.2,4.9,0.6,1000.5,11.1,21,180,32,16.23,1.5,2.3,45,45,47.5,861
14-Jun-18,17.2,10.4,11.3,0.3,997.3,16.5,28,230,45,16.74,2.7,4.7,46.3,46.3,48.9,2094
15-Jun-18,15.7,9.7,8.7,1.9,1003.8,7.8,13,210,18,16.035,2.2,3.1,45.7,45.7,48.4,1307
16-Jun-18,15.3,10,9.1,2.8,1001.1,11.2,17,240,24,15.537,2.3,3.4,44.2,44.2,47,1414
17-Jun-18,16.7,10,9.8,2.6,1003.1,9.8,16,230,25,15.352,1.7,2.6,42.7,42.7,45.5,1057
18-Jun-18,17,9.7,7.3,0.5,1009,9.1,16,250,22,15.547,1.7,2.6,43.2,43.2,46,1174
19-Jun-18,22.1,7.5,4.3,0.1,1008.2,9.5,19,220,29,15.535,2.4,3.3,44.5,44.5,47.5,1237
20-Jun-18,17.1,8.4,11.9,2,1011.6,10.3,17,240,27,16.448,2,3.1,43.7,43.7,46.7,1432
21-Jun-18,16.9,5.6,1.7,0,1022.5,6.9,11,320,20,15.363,3.2,4.5,45.7,45.7,48.7,2111
22-Jun-18,20,2.4,-0.5,0,1024.4,2.8,6,340,14,16.618,3.9,5.2,47.9,47.9,51.1,2878
23-Jun-18,22.7,4.8,1.2,0,1020.3,3.5,9,300,13,18.673,4.3,5.7,50.3,50.3,53.6,2922
24-Jun-18,25.7,5.6,0.9,0,1016.4,2.9,6,230,12,20.16,4.7,6.3,52.9,52.9,56.3,3030
25-Jun-18,26.6,7.6,3.6,0,1017.2,2.8,8,170,10,21.3,4.3,5.7,55.1,55.1,58.6,2642
26-Jun-18,28.1,13.7,10.3,0,1015.9,4.6,9,140,17,22.385,5.1,6.6,57.7,57.7,61.2,2715
27-Jun-18,29.9,11.9,7.6,0,1015.6,4.5,12,60,18,23.077,5.5,7,60.3,60.3,63.9,2876
28-Jun-18,29.9,7.8,4.1,0,1016.7,4.9,13,50,18,23.257,5.5,7.2,62.8,62.8,66.4,3048
29-Jun-18,30.1,11.9,6.3,0,1013.2,4.9,10,80,15,23.977,5.7,7.4,65.2,65.2,68.9,3013
30-Jun-18,27.8,10.4,6.4,0,1007.5,4.8,11,110,15,24.003,5.1,6.6,67.3,67.3,71,2790
01-Jul-18,23.8,13.7,11.1,0,1008.9,9.4,15,0,22,23.165,4.2,5.8,68.9,68.9,72.7,2298
02-Jul-18,26.3,10.7,10.4,0,1011.4,7.2,12,60,17,23.085,5.2,6.9,70.9,70.9,74.6,2916
03-Jul-18,26.5,11.8,7.5,0,1009.4,5.4,12,50,23,23.46,5.5,7.2,72.8,72.8,76.5,3047
04-Jul-18,27.5,9.7,4.2,0,1006,4.7,13,290,18,23.647,4.7,6.2,74.4,74.4,78.1,2605
05-Jul-18,21.9,13.1,10.8,0,1009.4,4.2,8,260,12,22.622,3.1,4.1,75.4,75.4,79.1,1671
06-Jul-18,24.6,12.3,8.4,0,1012.9,4.7,12,230,18,22.642,3.8,4.9,76.6,76.6,80.3,2048
07-Jul-18,25.3,11.5,6.8,0,1016.4,4.6,11,290,16,22.95,4.1,5.3,77.8,77.8,81.5,2282
08-Jul-18,22.7,13.8,9.3,0,1019.5,4.3,9,280,14,22.93,3.1,4.1,78.8,78.8,82.4,1693
09-Jul-18,23.2,12,7.4,0,1020.1,5.5,9,310,15,22.862,4,5.4,79.9,79.9,83.5,2428
10-Jul-18,24.6,7.8,2.3,0,1016.9,4.7,8,330,13,23.137,4.7,6.3,81.2,81.2,84.7,3031
11-Jul-18,22.4,11.7,6.2,0,1014.8,5.4,11,0,17,23.05,3.5,4.7,82.1,82.1,85.6,2078
12-Jul-18,18.8,9.6,4.8,0,1015.1,4.5,9,350,15,21.833,2.9,3.9,82.8,82.8,86.3,1803
13-Jul-18,23.3,12.7,8.9,0,1013.2,3.5,8,290,13,21.995,3.5,4.6,83.7,83.7,87.1,1927
14-Jul-18,23.1,11.3,7.2,0,1009.3,6.8,12,220,17,21.775,3.3,4.4,84.5,84.5,87.9,1789
15-Jul-18,20.2,13,15.4,2.9,1004.2,7.1,13,170,20,20.302,1.6,2.2,82,82,85.4,760
16-Jul-18,18.6,11.1,7.2,1.2,1005.5,6.3,14,260,23,18.655,2.6,3.6,81.4,81.4,84.8,1522
17-Jul-18,20.2,10.7,8.3,0,1005.5,5.1,10,280,15,18.228,2.6,3.4,82.1,82.1,85.5,1315
18-Jul-18,20.8,10,5.3,0,1009.1,4.6,10,310,16,19.07,3.4,4.5,83,83,86.3,1999
19-Jul-18,21,8.1,3.4,0,1010.5,5.1,10,260,21,19.817,3.7,5,83.9,83.9,87.2,2308
20-Jul-18,22.2,12.9,13,0.6,1006.7,8,13,270,18,19.792,2.5,3.3,83.9,83.9,87.1,1152
21-Jul-18,22.6,9.8,3.8,0,1007.7,5.7,10,260,18,19.642,2.9,3.9,84.6,84.6,87.8,1649
22-Jul-18,25.3,15.3,15.1,0,1007.8,6.4,12,220,17,21.142,2.9,3.8,85.2,85.2,88.5,1389
23-Jul-18,23.9,14.2,12.8,1.4,1005.6,6.7,12,200,16,21.298,3,3.9,84.5,84.5,87.7,1435
24-Jul-18,22.7,10.8,12.6,0,1006.3,5.1,11,240,17,20.413,3.5,4.6,85.3,85.3,88.5,1961
25-Jul-18,25.3,10.5,5.2,0,1006.2,7.9,14,160,19,20.71,4.4,5.8,86.3,86.3,89.4,2325
26-Jul-18,24,14.3,11.5,6.5,1000.7,13.1,21,170,29,20.68,3.2,4.5,80.5,80.5,83.6,1522
27-Jul-18,19.1,11.9,12.5,5.9,994,6.8,14,140,22,18.655,1.5,2.1,75,75,78.1,779
28-Jul-18,17.5,10.3,10.7,4.1,989.7,8.9,18,230,25,16.64,2.7,3.8,71.8,71.8,74.8,1523
29-Jul-18,18.4,11.7,6.1,0,988.7,6.9,13,210,19,16.382,2.8,3.7,72.7,72.7,75.8,1367
30-Jul-18,18.9,9.9,8.7,0.9,996.2,9.1,17,240,24,16.27,3.3,4.6,72.9,72.9,76,2006
31-Jul-18,18.7,10.1,6.6,0.6,1001.9,11.6,20,190,31,15.295,2.1,2.9,73,73,76.1,907
01-Aug-18,19.5,12.4,10.3,4.8,1004.6,10.1,20,160,28,15.623,1.5,2.1,68.7,68.7,71.9,600
02-Aug-18,22.2,16.8,14.5,0.4,1009.3,6.3,9,190,13,17.955,1.9,2.5,69,69,72.2,928
03-Aug-18,22,13.8,16.1,0.2,1014.6,6.3,11,290,16,19.215,2.7,3.8,69.9,69.9,73,1721
04-Aug-18,20.5,13.2,12.1,0,1017.7,3.9,8,280,12,18.522,2.2,2.8,70.7,70.7,73.8,1106
05-Aug-18,22.5,12.4,10.2,0,1013.1,4.7,10,280,16,18.948,3.2,4.3,71.8,71.8,75,1923
06-Aug-18,21.4,13.3,11.1,0,1006.1,7.6,13,230,18,18.59,2.3,3,72.6,72.6,75.8,1102
07-Aug-18,18.1,11,11.9,0,1000.7,8,15,240,21,17.657,2.7,3.7,73.5,73.5,76.7,1525
08-Aug-18,18.4,7.7,7.4,1.9,1001.2,8.3,17,240,28,16.712,2.8,3.9,72.6,72.6,75.7,1776
09-Aug-18,17.8,6.7,2.7,1.2,1005.2,7.5,15,250,23,15.68,2.8,4.1,72.3,72.3,75.5,1966
10-Aug-18,18.9,6.7,3,4.2,1008.7,5.8,12,270,16,16.182,3,4.2,69.2,69.2,72.4,2158
11-Aug-18,21.8,6.1,0.6,1.8,1004.8,8.2,15,170,21,15.745,1.8,2.5,68,68,71.2,935
12-Aug-18,21,12.7,12.6,0.3,997.4,3.3,8,310,12,17.837,2.3,3,68.6,68.6,71.8,1293
13-Aug-18,19.6,12.5,7,0,1001.9,6.4,13,250,17,16.99,1.9,2.6,69.3,69.3,72.6,956
14-Aug-18,19.2,15.2,14.2,1.1,1005.8,10.1,17,230,24,17.145,1.7,2.4,68.9,68.9,72.1,815
15-Aug-18,21.1,11.8,14.5,5.1,1002,10.9,19,240,28,17.585,2.1,3,64.6,64.6,67.8,1164
16-Aug-18,18,10.4,8.7,1.6,1004.2,10.6,19,250,26,16.002,2.5,3.7,64,64,67.3,1655
17-Aug-18,16.5,11.9,10.4,0.7,1007.4,11.6,18,210,27,15.092,1.1,1.5,63.7,63.7,67,370
18-Aug-18,23.7,15.4,12.9,2.1,1004.6,11.3,20,160,27,17.195,2.9,4,62.8,62.8,66.2,1469
19-Aug-18,20.2,15.3,15.1,0.7,1005.9,8.8,16,220,23,17.983,1.8,2.5,62.9,62.9,66.2,1043
20-Aug-18,19.9,13.8,15.7,0.3,1010,6.3,12,260,15,18.2,1.8,2.5,63.4,63.4,66.7,1055
21-Aug-18,24.6,13.5,11,0,1008,8.2,15,210,21,18.425,3.2,4.3,64.7,64.7,68.1,1736
22-Aug-18,19.1,9.5,14.8,2.8,1006.2,8.1,15,210,24,18.575,1.8,2.7,62.7,62.7,66.1,1308
23-Aug-18,17.4,9.6,6.2,1.1,1005.5,11,22,260,32,16.235,2.5,3.6,62.7,62.7,66.1,1586
24-Aug-18,15.2,8.3,7,5.5,1006.3,8.8,17,290,24,14.497,1.9,2.8,58,58,61.4,1279
25-Aug-18,18.3,5.4,1.9,0.2,1005.6,4.9,11,180,15,14.61,2.6,3.6,59,59,62.5,1811
26-Aug-18,17.4,10.3,9.4,17.7,996.1,11.9,18,250,28,14.905,1.5,2.2,42,42,45.5,736
27-Aug-18,17,9.4,11,0.9,1002,10.1,16,260,23,14.895,1.9,2.8,42.3,42.3,45.9,1162
28-Aug-18,17.3,8.6,3,2.9,1005.1,6.7,14,200,21,14.233,1.7,2.3,40.5,40.5,44,982
29-Aug-18,17.4,7.8,4.6,0.1,1010.3,6.4,13,280,18,14.653,2.5,3.6,42,42,45.6,1841
30-Aug-18,18.1,5.4,0.5,0,1013.8,4,8,160,15,14.53,2.1,2.9,43.3,43.3,47,1519
31-Aug-18,19,10.5,6.1,0.1,1010.4,9.5,16,150,22,15.24,2,2.8,44.4,44.4,48.1,1223
01-Sep-18,22.8,13.1,11.2,0,1011.8,3.9,11,150,15,17.493,2.4,3.1,45.8,45.8,49.6,1503
02-Sep-18,22.3,11.8,11.7,4.9,1012.4,8.4,13,160,19,17.62,2,2.7,42.1,42.1,45.9,1086
03-Sep-18,17.2,4.7,1.2,0,1016.9,6.1,12,310,17,15.78,2.3,3.2,43.5,43.5,47.4,1763
04-Sep-18,16.1,3.1,-0.6,0,1017.3,3.7,8,350,12,14.08,1.6,2.2,44.4,44.4,48.4,1155
05-Sep-18,16.9,4.9,0.3,1.1,1015.3,6.2,13,270,19,14.43,1.2,1.8,44.1,44.1,48,954
06-Sep-18,14.5,6.7,12.5,7.9,1011.4,6.3,11,250,17,14.815,0.8,1.2,36.6,36.6,40.6,544
07-Sep-18,16,5.9,3.1,0,1007.8,5,11,230,15,13.535,1.4,2,37.6,37.6,41.6,980
08-Sep-18,17.1,13.5,12.1,5,1002.6,7.6,14,180,19,14.858,1.2,1.7,33.4,33.4,37.4,615
09-Sep-18,17,11.9,10.7,0.2,1004.7,12.1,19,250,31,14.722,2,3,34.6,34.6,38.7,1269
10-Sep-18,16.3,10.8,9.5,7,1006.1,9.9,15,260,26,13.905,0.9,1.4,28.2,28.2,32.4,492
11-Sep-18,16.6,10.1,10.2,3.7,1008.9,8.6,17,240,23,14.245,1.6,2.2,25.8,25.8,29.9,925
12-Sep-18,15.8,7.1,4.5,0.7,1013.9,7,13,230,19,13.6,1.8,2.6,26.4,26.4,30.7,1493
13-Sep-18,15.8,7.7,5.7,0.4,1012.1,9.6,16,220,27,13.312,1.5,2.2,27.2,27.2,31.5,1126
14-Sep-18,16,11.1,10.4,5.2,1009.4,8.2,16,240,21,13.667,1.5,2.1,23.1,23.1,27.5,913
15-Sep-18,16.8,11.1,9.6,0,1005.5,10.1,19,180,28,13.938,1.3,1.9,24.2,24.2,28.5,818
16-Sep-18,17,9.6,11,3.6,1002.3,9,18,170,27,14.688,1.4,2.1,21.6,21.6,26,1175
17-Sep-18,19.5,8.7,4.4,3,994.1,11.4,20,160,28,13.812,1.3,1.8,19.7,19.7,24.1,507
18-Sep-18,18.7,12.4,11.8,7.4,988.5,11.6,18,230,27,15.242,1.9,2.7,13.8,13.8,18.3,1199
19-Sep-18,15.8,8.6,9.8,1.2,990.6,17.4,37,230,54,13.51,1.7,2.7,14.1,14.1,18.7,1170
20-Sep-18,10.4,5.9,2,11.7,994.5,6,11,230,17,11.25,0.7,1,3,3,7.7,329
21-Sep-18,13.9,6.5,4.9,7,1000.7,11.2,23,270,36,11.068,1.6,2.5,0,-2.4,2.3,1373
22-Sep-18,13.1,7.7,5.9,1.2,1007.6,3.9,8,70,14,11.67,1.1,1.6,0,-0.1,2.2,800
23-Sep-18,12.8,3.1,0.2,0.4,1019,6.4,16,290,25,11.38,1.4,2.1,1,1,3.3,1335
24-Sep-18,14.1,2,-2.4,0,1029.6,4.4,8,170,13,10.48,1.5,2.2,2.5,2.5,4.8,1466
25-Sep-18,15.3,5.9,-0.9,0.2,1023.4,10.6,19,180,25,10.887,1.2,1.7,3.5,3.5,5.8,515
26-Sep-18,18.4,11.9,10.6,0,1020.3,7.2,13,190,19,13.335,1,1.3,4.5,4.5,6.8,542
27-Sep-18,15.3,5,2.1,0.6,1020.2,5.8,11,350,19,12.55,0.9,1.3,4.8,4.8,7.1,719
28-Sep-18,13.6,0.2,-3.2,0,1025.2,2.5,8,30,12,10.927,1.2,1.8,6,6,8.3,1382
29-Sep-18,14.6,0.1,-4.1,0,1018.6,6.5,13,230,18,10.115,1.3,1.8,7.2,7.2,9.6,1141
30-Sep-18,12.4,4.2,7,0.3,1016.7,6.9,15,300,24,11.077,0.9,1.3,7.7,7.7,10.2,676
01-Oct-18,14.4,2.9,-1.8,1,1017.9,8.7,16,240,24,10.26,0.8,1.2,7.4,7.4,10,832
02-Oct-18,15.4,11.6,10.5,0.5,1015.5,11.6,19,270,26,12.673,0.8,1.1,7.6,7.6,10.2,456
03-Oct-18,15.5,11.9,9.9,0.2,1016.8,8,13,230,19,13.02,0.9,1.3,8.3,8.3,11,608
04-Oct-18,16.5,9.9,11.7,6.2,1011.7,6.8,12,220,18,13.273,0.9,1.1,2.9,2.9,5.6,392
05-Oct-18,12.2,6.1,9,0.2,1008.1,4.4,8,330,13,12.427,1,1.4,3.7,3.7,6.4,847
06-Oct-18,12,2.1,-1.4,0,1011.1,5,11,350,17,10.705,1.1,1.6,4.7,4.7,7.5,1129
07-Oct-18,14.7,3,-2.6,0,1010.7,11.4,18,200,26,9.875,1.2,1.6,5.8,5.8,8.7,496
08-Oct-18,15.4,12.9,10.2,0,1003.6,13.9,20,210,30,11.847,1.6,2,7.3,7.3,10.3,469
09-Oct-18,18.5,12.3,12.5,0,999.8,14.9,24,190,38,12.898,1.8,2.4,9,9,12.1,845
10-Oct-18,19.2,12.1,10.1,0.7,993.2,13.7,21,140,31,13.432,1.6,2.2,9.8,9.8,13,1007
11-Oct-18,14.8,9.8,10.4,2.8,983.6,10.6,26,130,39,13.057,1.1,1.4,8,8,11.2,542
12-Oct-18,15,10.8,7.9,8,981.2,14.9,28,140,41,11.775,1.2,1.5,1.1,1.1,4.4,272
